ID,Title,Subtitle,Genre,Popular,Recommended,Searchterms,Key,Year,Catalogue,Instruments,Movements,Description
9079,"Jesu, meine Freude, BWV.610; Christum wir sollen loben schon, BWV.611; Wir Christenleut habn jetzund Freud, BWV.612",,Keyboard,0,0,,,,610,,,"The Orgelbüchlein (Little Organ Book) BWV 599−644 is a set of 46 chorale preludes for organ – one of them is given in two versions – by Johann Sebastian Bach. All but three were written between 1708 and 1717 when Bach served as organist to the ducal court in Weimar; the remainder and a short two-bar fragment came no earlier than 1726, after the composer’s appointment as cantor at the Thomasschule in Leipzig."
9822,"Jesu, meine Freude, BWV.1105",,Keyboard,0,0,,,,1105,,,"The Neumeister Collection is a compilation of 82 chorale preludes found in a manuscript copy produced by Johann Gottfried Neumeister (1757–1840). When the manuscript was rediscovered at Yale University in the 1980s it appeared to contain 31 previously unknown early chorale settings by Johann Sebastian Bach, which were added to the BWV catalogue as Nos.&#160;1090–1120, and published in 1985."
10225,"Jesu, meiner Seelen Wonne, BWV.359; Jesu, meiner Freuden Freude, BWV.360",,Vocal,0,0,,,,359,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9777,"Jesu, meines Glaubens Zier, BWV.472",,Vocal,0,0,,,,472,,,"Jesu, meines Glaubens Zier is a German Lutheran hymn by Gottfried Wilhelm Sacer, first published in 1661.&#91;1&#93; Its hymn tune, Zahn No.&#160;6453, was first published in 1714, in Freylinghausen's hymnal.&#91;2&#93; In 1736 the hymn was adopted in Schemellis Gesangbuch, with a figured bass accompaniment which may have been contributed by Johann Sebastian Bach (BWV&#160;472).&#91;3&#93;"
9741,"Jesu, meines Herzens Freud, BWV.473",,Vocal,0,0,,,,473,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9942,"Jesu, meines Lebens Leben, BWV.1107",,Keyboard,0,0,,,,1107,,,"The Neumeister Collection is a compilation of 82 chorale preludes found in a manuscript copy produced by Johann Gottfried Neumeister (1757–1840). When the manuscript was rediscovered at Yale University in the 1980s it appeared to contain 31 previously unknown early chorale settings by Johann Sebastian Bach, which were added to the BWV catalogue as Nos.&#160;1090–1120, and published in 1985."
9432,"Jesu, nun sei gepreiset, BWV.362",,Vocal,0,0,,,,362,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9498,"Jesu ist das schönste Licht, BWV.474",,Vocal,0,0,,,,474,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
10000,"Jesu meines Herzens Freud, BWV.361",,Vocal,0,0,,,,361,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9958,"Jesus, meine Zuversicht, BWV.365",,Vocal,0,0,,,,365,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9256,"Jesus, meine Zuversicht, BWV.728",,Keyboard,0,0,,,,728,,,"The title Notebook for Anna Magdalena Bach (German: Notenbüchlein für Anna Magdalena Bach) refers to either of two manuscript notebooks that the German Baroque composer Johann Sebastian Bach presented to his second wife, Anna Magdalena. Keyboard music (minuets, rondeaux, polonaises, chorales, sonatas, preludes, musettes, marches, gavottes) makes up most of both notebooks, and a few pieces for voice (songs, and arias) are included."
9956,"Jesus, unser Trost und Leben, BWV.475",,Vocal,0,0,,,,475,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
10119,"Jesus Christus, unser Heiland, BWV.363",,Vocal,0,0,,,,363,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9216,"Jesus Christus, unser Heiland, BWV.364",,Vocal,0,0,,,,364,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
10014,"Jesus Christus, unser Heiland, BWV.626",,Keyboard,0,0,,,,626,,,"The Orgelbüchlein (Little Organ Book) BWV 599−644 is a set of 46 chorale preludes for organ – one of them is given in two versions – by Johann Sebastian Bach. All but three were written between 1708 and 1717 when Bach served as organist to the ducal court in Weimar; the remainder and a short two-bar fragment came no earlier than 1726, after the composer’s appointment as cantor at the Thomasschule in Leipzig."
10113,"Jesus Christus, unser Heiland, BWV.665",,Keyboard,0,0,,,,665,,,"The Great Eighteen Chorale Preludes, BWV 651–668, are a set of chorale preludes for organ prepared by Johann Sebastian Bach in Leipzig in his final decade (1740–1750), from earlier works composed in Weimar, where he was court organist. The works form an encyclopedic collection of large-scale chorale preludes, in a variety of styles harking back to the previous century, that Bach gradually perfected during his career. Together with the Orgelbüchlein, the Schübler Chorales, the third book of the Clavier-Übung and the Canonic Variations, they represent the summit of Bach's sacred music for solo organ.&#91;1&#93;"
9174,"Jesus Christus, unser Heiland, BWV.666",,Keyboard,0,0,,,,666,,,"The Great Eighteen Chorale Preludes, BWV 651–668, are a set of chorale preludes for organ prepared by Johann Sebastian Bach in Leipzig in his final decade (1740–1750), from earlier works composed in Weimar, where he was court organist. The works form an encyclopedic collection of large-scale chorale preludes, in a variety of styles harking back to the previous century, that Bach gradually perfected during his career. Together with the Orgelbüchlein, the Schübler Chorales, the third book of the Clavier-Übung and the Canonic Variations, they represent the summit of Bach's sacred music for solo organ.&#91;1&#93;"
9243,"Jesus Christus, unser Heiland, BWV.688",,Keyboard,0,0,,,,688,,,"The Clavier-Übung III, sometimes referred to as the German Organ Mass, is a collection of compositions for organ by Johann Sebastian Bach, started in 1735–36 and published in 1739. It is considered Bach's most significant and extensive work for organ, containing some of his most musically complex and technically demanding compositions for that instrument."
9156,"Jesus Christus unser Heiland, BWV.689",,Keyboard,0,0,,,,689,,,"The Clavier-Übung III, sometimes referred to as the German Organ Mass, is a collection of compositions for organ by Johann Sebastian Bach, started in 1735–36 and published in 1739. It is considered Bach's most significant and extensive work for organ, containing some of his most musically complex and technically demanding compositions for that instrument."
9930,"Kanon zu zwei Stimmen, for chamber ensemble, BWV.deest ",,Chamber,0,0,,,,,,,
9365,"Keinen hat Gott verlassen, BWV.369",,Vocal,0,0,,,,369,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9125,"Kein stündlein geht dahin, BWV.477",,Vocal,0,0,,,,477,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9609,"Keyboard Concerto in A major, BWV.1055",,Orchestral,0,0,,,,1055,,,"The keyboard concertos, BWV 1052–1065, are concertos for harpsichord (or organ), strings and continuo by Johann Sebastian Bach. There are seven complete concertos for a single harpsichord (BWV 1052–1058), three concertos for two harpsichords (BWV 1060–1062), two concertos for three harpsichords (BWV 1063 and 1064), and one concerto for four harpsichords (BWV 1065). Two other concertos include solo harpsichord parts: the concerto BWV 1044, which has solo parts for harpsichord, violin and flute, and Brandenburg Concerto No. 5 in D major, with the same scoring. In addition, there is a nine-bar concerto fragment for harpsichord (BWV 1059) which adds an oboe to the strings and continuo."
9233,"Keyboard Concerto in D minor, BWV.1052",,Orchestral,0,0,,,,1052,,,"The Harpsichord Concerto in D&#160;minor, BWV&#160;1052, is a concerto for harpsichord and Baroque string orchestra by Johann Sebastian Bach. In three movements, marked Allegro, Adagio and Allegro, it is the first of Bach's harpsichord concertos, BWV 1052–1065."
9435,"Keyboard Concerto in D minor, BWV.1059",,Orchestral,0,0,,,,1059,,,"The keyboard concertos, BWV 1052–1065, are concertos for harpsichord (or organ), strings and continuo by Johann Sebastian Bach. There are seven complete concertos for a single harpsichord (BWV 1052–1058), three concertos for two harpsichords (BWV 1060–1062), two concertos for three harpsichords (BWV 1063 and 1064), and one concerto for four harpsichords (BWV 1065). Two other concertos include solo harpsichord parts: the concerto BWV 1044, which has solo parts for harpsichord, violin and flute, and Brandenburg Concerto No. 5 in D major, with the same scoring. In addition, there is a nine-bar concerto fragment for harpsichord (BWV 1059) which adds an oboe to the strings and continuo."
9206,"Keyboard Concerto in E major, BWV.1053",,Orchestral,0,0,,,,1053,,,"The keyboard concertos, BWV 1052–1065, are concertos for harpsichord (or organ), strings and continuo by Johann Sebastian Bach. There are seven complete concertos for a single harpsichord (BWV 1052–1058), three concertos for two harpsichords (BWV 1060–1062), two concertos for three harpsichords (BWV 1063 and 1064), and one concerto for four harpsichords (BWV 1065). Two other concertos include solo harpsichord parts: the concerto BWV 1044, which has solo parts for harpsichord, violin and flute, and Brandenburg Concerto No. 5 in D major, with the same scoring. In addition, there is a nine-bar concerto fragment for harpsichord (BWV 1059) which adds an oboe to the strings and continuo."
10043,"Keyboard Concerto in F major, BWV.1057",,Orchestral,0,0,,,,1057,,,"The keyboard concertos, BWV 1052–1065, are concertos for harpsichord (or organ), strings and continuo by Johann Sebastian Bach. There are seven complete concertos for a single harpsichord (BWV 1052–1058), three concertos for two harpsichords (BWV 1060–1062), two concertos for three harpsichords (BWV 1063 and 1064), and one concerto for four harpsichords (BWV 1065). Two other concertos include solo harpsichord parts: the concerto BWV 1044, which has solo parts for harpsichord, violin and flute, and Brandenburg Concerto No. 5 in D major, with the same scoring. In addition, there is a nine-bar concerto fragment for harpsichord (BWV 1059) which adds an oboe to the strings and continuo."
10173,"Keyboard Concerto in F minor, BWV.1056",,Orchestral,0,0,,,,1056,,,"The keyboard concertos, BWV 1052–1065, are concertos for harpsichord (or organ), strings and continuo by Johann Sebastian Bach. There are seven complete concertos for a single harpsichord (BWV 1052–1058), three concertos for two harpsichords (BWV 1060–1062), two concertos for three harpsichords (BWV 1063 and 1064), and one concerto for four harpsichords (BWV 1065). Two other concertos include solo harpsichord parts: the concerto BWV 1044, which has solo parts for harpsichord, violin and flute, and Brandenburg Concerto No. 5 in D major, with the same scoring. In addition, there is a nine-bar concerto fragment for harpsichord (BWV 1059) which adds an oboe to the strings and continuo."
